representation,condition,replicate,max_score,target_score,target_significant,target_localized,significant_pairs,broad_global_mode
R3,direct_linear,55,0.6254963257939894,0.6254963257939894,True,True,1,False
R3,direct_linear,56,0.6027438943338336,0.6027438943338336,True,True,1,False
R3,direct_linear,57,0.6644092039144674,0.6644092039144674,True,True,1,False
R3,direct_linear,58,0.6434032943114063,0.6434032943114063,True,True,1,False
R3,direct_linear,59,0.6519230677234134,0.6519230677234134,True,True,1,False
R3,direct_linear,60,0.6281539071510488,0.6281539071510488,True,True,1,False
R3,direct_linear,61,0.6169977960360896,0.6169977960360896,True,True,1,False
R3,direct_linear,62,0.5603832481326575,0.5603832481326575,True,True,1,False
R3,direct_linear,63,0.6248908868136784,0.6248908868136784,True,True,1,False
R3,direct_linear,64,0.580665259920979,0.580665259920979,True,True,1,False
R3,direct_linear,65,0.5867469467878732,0.5867469467878732,True,True,1,False
R3,direct_linear,66,0.6033430250911499,0.6033430250911499,True,True,1,False
R3,direct_linear,67,0.6060413012992807,0.6060413012992807,True,True,1,False
R3,direct_linear,68,0.6178752813898127,0.6178752813898127,True,True,1,False
R3,direct_linear,69,0.6294242734217047,0.6294242734217047,True,True,1,False
R3,direct_linear,70,0.6426952125760762,0.6426952125760762,True,True,1,False
R3,direct_linear,71,0.5603153816325727,0.5603153816325727,True,True,1,False
R3,direct_linear,72,0.5899236118037958,0.5899236118037958,True,True,1,False
R3,direct_linear,73,0.6016829607901665,0.6016829607901665,True,True,1,False
R3,direct_linear,74,0.6463959497951072,0.6463959497951072,True,True,1,False
R3,direct_linear,75,0.5641442124667583,0.5641442124667583,True,True,1,False
R3,direct_linear,76,0.6246251668888839,0.6246251668888839,True,True,1,False
R3,direct_linear,77,0.630500720080881,0.630500720080881,True,True,1,False
R3,direct_linear,78,0.5849455749732174,0.5849455749732174,True,True,1,False
R3,direct_linear,79,0.5905432189915332,0.5905432189915332,True,True,1,False
R3,direct_linear,80,0.6127768314266646,0.6127768314266646,True,True,1,False
R3,direct_linear,81,0.5889617222950828,0.5889617222950828,True,True,1,False
R3,direct_linear,82,0.5788225774281203,0.5788225774281203,True,True,1,False
R3,direct_linear,83,0.6008717039896319,0.6008717039896319,True,True,1,False
R3,direct_linear,84,0.6899849565405417,0.6899849565405417,True,True,1,False
R3,direct_linear,85,0.6129756704627123,0.6129756704627123,True,True,1,False
R3,direct_linear,86,0.5575173127295273,0.5575173127295273,True,True,1,False
R3,direct_linear,87,0.6138343545547603,0.6138343545547603,True,True,1,False
R3,direct_linear,88,0.6869108811393341,0.6869108811393341,True,True,1,False
R3,direct_linear,89,0.5627887057152745,0.5627887057152745,True,True,1,False
R3,direct_linear,90,0.5884713758704991,0.5884713758704991,True,True,1,False
R3,direct_linear,91,0.5797389925154725,0.5797389925154725,True,True,1,False
R3,direct_linear,92,0.5810491596395174,0.5810491596395174,True,True,1,False
R3,direct_linear,93,0.6135045880782275,0.6135045880782275,True,True,1,False
R3,direct_linear,94,0.5514453249629502,0.5514453249629502,True,True,1,False
R3,direct_linear,95,0.5758928151387931,0.5758928151387931,True,True,1,False
R3,direct_linear,96,0.5922635442148795,0.5922635442148795,True,True,1,False
R3,direct_linear,97,0.5776821359015677,0.5776821359015677,True,True,1,False
R3,direct_linear,98,0.5531619684108215,0.5531619684108215,True,True,1,False
R3,direct_linear,99,0.5994968471020994,0.5994968471020994,True,True,1,False
R3,direct_linear,100,0.6095595990027737,0.6095595990027737,True,True,1,False
R3,direct_linear,101,0.5951317751178393,0.5951317751178393,True,True,1,False
R3,direct_linear,102,0.5633055137583854,0.5633055137583854,True,True,1,False
R3,direct_linear,103,0.5842656289597962,0.5842656289597962,True,True,1,False
R3,direct_linear,104,0.583824687136121,0.583824687136121,True,True,1,False
R3,direct_linear,105,0.5871671465194498,0.5871671465194498,True,True,1,False
R3,direct_linear,106,0.6291238100952989,0.6291238100952989,True,True,1,False
R3,direct_linear,107,0.614013439054295,0.614013439054295,True,True,2,False
R3,direct_linear,108,0.5842323334185946,0.5842323334185946,True,True,1,False
R3,direct_linear,109,0.5648639745773721,0.5648639745773721,True,True,1,False
R3,direct_linear,110,0.5925684635982555,0.5925684635982555,True,True,1,False
R3,direct_linear,111,0.6034841575007385,0.6034841575007385,True,True,1,False
R3,direct_linear,112,0.6357464186424822,0.6357464186424822,True,True,1,False
R3,direct_linear,113,0.589874959984723,0.589874959984723,True,True,1,False
R3,direct_linear,114,0.5915325925197646,0.5915325925197646,True,True,1,False
R3,direct_linear,115,0.5934970246927178,0.5934970246927178,True,True,1,False
R3,direct_linear,116,0.6518151981783005,0.6518151981783005,True,True,1,False
R3,direct_linear,117,0.5895989948507815,0.5895989948507815,True,True,1,False
R3,direct_linear,118,0.6026218769355169,0.6026218769355169,True,True,1,False
R3,direct_linear,119,0.6274331382607972,0.6274331382607972,True,True,1,False
R3,direct_linear,120,0.5969570884925421,0.5969570884925421,True,True,1,False
R3,direct_linear,121,0.5728611335794584,0.5728611335794584,True,True,1,False
R3,direct_linear,122,0.6186317865401391,0.6186317865401391,True,True,1,False
R3,direct_linear,123,0.6207576856875142,0.6207576856875142,True,True,2,False
R3,direct_linear,124,0.6111144316311755,0.6111144316311755,True,True,1,False
R3,direct_linear,125,0.6163817016208749,0.6163817016208749,True,True,1,False
R3,direct_linear,126,0.6477122534443289,0.6477122534443289,True,True,1,False
R3,direct_linear,127,0.5595543547122434,0.5595543547122434,True,True,1,False
R3,direct_linear,128,0.6081903160641682,0.6081903160641682,True,True,2,False
R3,direct_linear,129,0.6278500855251088,0.6278500855251088,True,True,1,False
R3,direct_linear,130,0.5885242981211593,0.5885242981211593,True,True,1,False
R3,direct_linear,131,0.5130166712605831,0.5130166712605831,True,True,1,False
R3,direct_linear,132,0.6297676784265606,0.6297676784265606,True,True,2,False
R3,direct_linear,133,0.6127949078642987,0.6127949078642987,True,True,1,False
R3,direct_linear,134,0.6614593489382219,0.6614593489382219,True,True,1,False
R3,direct_linear,135,0.6344795118229617,0.6344795118229617,True,True,1,False
R3,direct_linear,136,0.5773735574685538,0.5773735574685538,True,True,2,False
R3,direct_linear,137,0.5868884361963544,0.5868884361963544,True,True,1,False
R3,direct_linear,138,0.5771744012267028,0.5771744012267028,True,True,1,False
R3,direct_linear,139,0.600472691535179,0.600472691535179,True,True,1,False
R3,direct_linear,140,0.5913940429556889,0.5913940429556889,True,True,1,False
R3,direct_linear,141,0.5963943942177871,0.5963943942177871,True,True,1,False
R3,direct_linear,142,0.6582636623736441,0.6582636623736441,True,True,1,False
R3,direct_linear,143,0.6356004209085278,0.6356004209085278,True,True,1,False
R3,direct_linear,144,0.6503012687386848,0.6503012687386848,True,True,1,False
R3,direct_linear,145,0.6483120195101199,0.6483120195101199,True,True,1,False
R3,direct_linear,146,0.6137518570707862,0.6137518570707862,True,True,1,False
R3,direct_linear,147,0.5784830486955238,0.5784830486955238,True,True,1,False
R3,direct_linear,148,0.5765550659104158,0.5765550659104158,True,True,1,False
R3,direct_linear,149,0.5968639734332334,0.5968639734332334,True,True,2,False
R3,direct_linear,150,0.6261039272491342,0.6261039272491342,True,True,1,False
R3,direct_linear,151,0.5506918796999843,0.5506918796999843,True,True,2,False
R3,direct_linear,152,0.5744483107755167,0.5744483107755167,True,True,1,False
R3,direct_linear,153,0.5747355150354986,0.5747355150354986,True,True,1,False
R3,direct_linear,154,0.5924305519049987,0.5924305519049987,True,True,1,False
R3,direct_linear,155,0.6149746418237158,0.6149746418237158,True,True,1,False
R3,direct_linear,156,0.6251208311762257,0.6251208311762257,True,True,1,False
R3,direct_linear,157,0.6039096944376723,0.6039096944376723,True,True,2,False
R3,direct_linear,158,0.6196126011790419,0.6196126011790419,True,True,1,False
R3,direct_linear,159,0.5539833731296907,0.5539833731296907,True,True,1,False
R3,direct_linear,160,0.6009120969898081,0.6009120969898081,True,True,1,False
R3,direct_linear,161,0.5979672854806241,0.5979672854806241,True,True,1,False
R3,direct_linear,162,0.6163894689009346,0.6163894689009346,True,True,1,False
R3,direct_linear,163,0.5852419835749247,0.5852419835749247,True,True,1,False
R3,direct_linear,164,0.6198584407517876,0.6198584407517876,True,True,2,False
R3,direct_linear,165,0.6218563437258134,0.6218563437258134,True,True,1,False
R3,direct_linear,166,0.5936657076508582,0.5936657076508582,True,True,1,False
R3,direct_linear,167,0.5851810977420091,0.5851810977420091,True,True,1,False
R3,direct_linear,168,0.5535743838376171,0.5535743838376171,True,True,1,False
R3,direct_linear,169,0.5551997025696561,0.5551997025696561,True,True,1,False
R3,direct_linear,170,0.6039077021494937,0.6039077021494937,True,True,1,False
R3,direct_linear,171,0.6286867004315653,0.6286867004315653,True,True,1,False
R3,direct_linear,172,0.596402677560108,0.596402677560108,True,True,1,False
R3,direct_linear,173,0.6591727649378952,0.6591727649378952,True,True,1,False
R3,direct_linear,174,0.6488142878534369,0.6488142878534369,True,True,1,False
R3,direct_linear,175,0.5296132746094784,0.5296132746094784,True,True,1,False
R3,direct_linear,176,0.5888181783091696,0.5888181783091696,True,True,1,False
R3,direct_linear,177,0.5779553870020154,0.5779553870020154,True,True,1,False
R3,direct_linear,178,0.6257714930348018,0.6257714930348018,True,True,1,False
R3,direct_linear,179,0.5793269017595278,0.5793269017595278,True,True,1,False
R3,direct_linear,180,0.6389324135025574,0.6389324135025574,True,True,1,False
R3,direct_linear,181,0.6121505930601208,0.6121505930601208,True,True,1,False
R3,direct_linear,182,0.593918986971126,0.593918986971126,True,True,1,False
R3,direct_linear,183,0.5839248792233259,0.5839248792233259,True,True,2,False
R3,direct_linear,184,0.5795055675666394,0.5795055675666394,True,True,1,False
R3,direct_linear,185,0.5891774331400766,0.5891774331400766,True,True,2,False
R3,direct_linear,186,0.6456410864694978,0.6456410864694978,True,True,1,False
R3,direct_linear,187,0.5909071080359091,0.5909071080359091,True,True,1,False
R3,direct_linear,188,0.6132256766672284,0.6132256766672284,True,True,1,False
R3,direct_linear,189,0.5776036688564558,0.5776036688564558,True,True,2,False
R3,direct_linear,190,0.6048289598997642,0.6048289598997642,True,True,1,False
R3,direct_linear,191,0.6043377756007643,0.6043377756007643,True,True,1,False
R3,direct_linear,192,0.6324487283669967,0.6324487283669967,True,True,1,False
R3,direct_linear,193,0.5745600691687798,0.5745600691687798,True,True,1,False
R3,direct_linear,194,0.6188896108953665,0.6188896108953665,True,True,1,False
R3,direct_linear,195,0.6422190803234554,0.6422190803234554,True,True,1,False
R3,direct_linear,196,0.6370851969218106,0.6370851969218106,True,True,1,False
R3,direct_linear,197,0.5529787500073132,0.5529787500073132,True,True,1,False
R3,direct_linear,198,0.619336459185576,0.619336459185576,True,True,1,False
R3,direct_linear,199,0.6052722661281622,0.6052722661281622,True,True,1,False
R3,direct_linear,200,0.5662412293085939,0.5662412293085939,True,True,1,False
R4,direct_linear,1,0.6546953750352472,0.6546953750352472,True,True,1,False
R4,direct_linear,2,0.6137758327421382,0.6137758327421382,True,True,1,False
R4,direct_linear,3,0.6623378785864923,0.6623378785864923,True,True,1,False
R4,direct_linear,4,0.5670181923039787,0.5670181923039787,True,True,1,False
R4,direct_linear,5,0.6208532999355166,0.6208532999355166,True,True,1,False
R4,direct_linear,6,0.5697951101057817,0.5697951101057817,True,True,1,False
R4,direct_linear,7,0.6353320381308141,0.6353320381308141,True,True,1,False
R4,direct_linear,8,0.5752705459372843,0.5752705459372843,True,True,1,False
R4,direct_linear,9,0.6548418014657744,0.6548418014657744,True,True,1,False
R4,direct_linear,10,0.6385049428284985,0.6385049428284985,True,True,1,False
R4,direct_linear,11,0.6388143474603162,0.6388143474603162,True,True,1,False
R4,direct_linear,12,0.5886077011868,0.5886077011868,True,True,1,False
R4,direct_linear,13,0.6642603637066088,0.6642603637066088,True,True,2,False
R4,direct_linear,14,0.5995985979745027,0.5995985979745027,True,True,1,False
R4,direct_linear,15,0.5665417610824244,0.5665417610824244,True,True,1,False
R4,direct_linear,16,0.6154666970251205,0.6154666970251205,True,True,1,False
R4,direct_linear,17,0.6061375666817167,0.6061375666817167,True,True,1,False
R4,direct_linear,18,0.5991072717501622,0.5991072717501622,True,True,2,False
R4,direct_linear,19,0.635798847230657,0.635798847230657,True,True,1,False
R4,direct_linear,20,0.6008671639080556,0.6008671639080556,True,True,1,False
R4,direct_linear,21,0.563497048821051,0.563497048821051,True,True,1,False
R4,direct_linear,22,0.5853128633388305,0.5853128633388305,True,True,1,False
R4,direct_linear,23,0.5593743694840683,0.5593743694840683,True,True,3,False
R4,direct_linear,24,0.6285278418179026,0.6285278418179026,True,True,2,False
R4,direct_linear,25,0.5778485316078089,0.5778485316078089,True,True,1,False
R4,direct_linear,26,0.6467427980541972,0.6467427980541972,True,True,1,False
R4,direct_linear,27,0.6301112430006309,0.6301112430006309,True,True,1,False
R4,direct_linear,28,0.6419784925847538,0.6419784925847538,True,True,1,False
R4,direct_linear,29,0.6132072498467925,0.6132072498467925,True,True,1,False
R4,direct_linear,30,0.6445827667398434,0.6445827667398434,True,True,1,False
R4,direct_linear,31,0.6547881234153182,0.6547881234153182,True,True,1,False
R4,direct_linear,32,0.6442874736284718,0.6442874736284718,True,True,1,False
R4,direct_linear,33,0.5705484298153406,0.5705484298153406,True,True,1,False
R4,direct_linear,34,0.6747306079491263,0.6747306079491263,True,True,1,False
R4,direct_linear,35,0.5612622087952094,0.5612622087952094,True,True,1,False
R4,direct_linear,36,0.6245792231324134,0.6245792231324134,True,True,1,False
R4,direct_linear,37,0.6065994553838665,0.6065994553838665,True,True,2,False
R4,direct_linear,38,0.6380403906890132,0.6380403906890132,True,True,1,False
R4,direct_linear,39,0.5930138676329844,0.5930138676329844,True,True,1,False
R4,direct_linear,40,0.6042857158042126,0.6042857158042126,True,True,1,False
R4,direct_linear,41,0.6197872379924527,0.6197872379924527,True,True,1,False
R4,direct_linear,42,0.5673483234680039,0.5673483234680039,True,True,1,False
R4,direct_linear,43,0.6297703699362946,0.6297703699362946,True,True,1,False
R4,direct_linear,44,0.6068248716329837,0.6068248716329837,True,True,1,False
R4,direct_linear,45,0.6313146200504971,0.6313146200504971,True,True,1,False
R4,direct_linear,46,0.636914237970999,0.636914237970999,True,True,1,False
R4,direct_linear,47,0.5439473333618913,0.5439473333618913,True,True,2,False
R4,direct_linear,48,0.547325793131062,0.547325793131062,True,True,1,False
R4,direct_linear,49,0.5725797204591498,0.5725797204591498,True,True,1,False
R4,direct_linear,50,0.6067454115639966,0.6067454115639966,True,True,1,False
R4,direct_linear,51,0.6190013508563451,0.6190013508563451,True,True,1,False
R4,direct_linear,52,0.6365076134710314,0.6365076134710314,True,True,2,False
R4,direct_linear,53,0.6225168596249019,0.6225168596249019,True,True,1,False
R4,direct_linear,54,0.6260617433227822,0.6260617433227822,True,True,1,False
R4,direct_linear,55,0.6259211591965249,0.6259211591965249,True,True,1,False
R4,direct_linear,56,0.6008185677820532,0.6008185677820532,True,True,1,False
R4,direct_linear,57,0.6660891724364686,0.6660891724364686,True,True,1,False
R4,direct_linear,58,0.6422615618969822,0.6422615618969822,True,True,2,False
R4,direct_linear,59,0.6553471919465644,0.6553471919465644,True,True,1,False
R4,direct_linear,60,0.6275050436206584,0.6275050436206584,True,True,1,False
R4,direct_linear,61,0.6177855420299893,0.6177855420299893,True,True,1,False
R4,direct_linear,62,0.5620853649481972,0.5620853649481972,True,True,1,False
R4,direct_linear,63,0.6272264551375036,0.6272264551375036,True,True,1,False
R4,direct_linear,64,0.5881318248497047,0.5881318248497047,True,True,1,False
R4,direct_linear,65,0.5835445328065422,0.5835445328065422,True,True,1,False
R4,direct_linear,66,0.5982474773816486,0.5982474773816486,True,True,2,False
R4,direct_linear,67,0.6009281877807803,0.6009281877807803,True,True,1,False
R4,direct_linear,68,0.6194539174522294,0.6194539174522294,True,True,1,False
R4,direct_linear,69,0.625162869161955,0.625162869161955,True,True,1,False
R4,direct_linear,70,0.6472354491053735,0.6472354491053735,True,True,1,False
R4,direct_linear,71,0.5651539237110508,0.5651539237110508,True,True,1,False
R4,direct_linear,72,0.5987171331205148,0.5987171331205148,True,True,1,False
R4,direct_linear,73,0.6026285905738642,0.6026285905738642,True,True,1,False
R4,direct_linear,74,0.6439054543646802,0.6439054543646802,True,True,1,False
R4,direct_linear,75,0.5631127979560654,0.5631127979560654,True,True,1,False
R4,direct_linear,76,0.6265316152160839,0.6265316152160839,True,True,1,False
R4,direct_linear,77,0.6316340694968412,0.6316340694968412,True,True,1,False
R4,direct_linear,78,0.5850840180820437,0.5850840180820437,True,True,1,False
R4,direct_linear,79,0.5894137284570117,0.5894137284570117,True,True,1,False
R4,direct_linear,80,0.6084428272201566,0.6084428272201566,True,True,1,False
R4,direct_linear,81,0.5922623634275582,0.5922623634275582,True,True,1,False
R4,direct_linear,82,0.5819252610090666,0.5819252610090666,True,True,1,False
R4,direct_linear,83,0.5920451915291146,0.5920451915291146,True,True,1,False
R4,direct_linear,84,0.6900543455546368,0.6900543455546368,True,True,1,False
R4,direct_linear,85,0.6108863802647341,0.6108863802647341,True,True,1,False
R4,direct_linear,86,0.5557034902609204,0.5557034902609204,True,True,1,False
R4,direct_linear,87,0.620879602591736,0.620879602591736,True,True,1,False
R4,direct_linear,88,0.6882422965931198,0.6882422965931198,True,True,1,False
R4,direct_linear,89,0.566987143475004,0.566987143475004,True,True,1,False
R4,direct_linear,90,0.5856295899282951,0.5856295899282951,True,True,1,False
R4,direct_linear,91,0.5758929207554929,0.5758929207554929,True,True,1,False
R4,direct_linear,92,0.5794188638899367,0.5794188638899367,True,True,1,False
R4,direct_linear,93,0.6092941585728712,0.6092941585728712,True,True,1,False
R4,direct_linear,94,0.5501598033891332,0.5501598033891332,True,True,1,False
R4,direct_linear,95,0.5763571235404022,0.5763571235404022,True,True,1,False
R4,direct_linear,96,0.5941737728905876,0.5941737728905876,True,True,1,False
R4,direct_linear,97,0.5773469800422276,0.5773469800422276,True,True,1,False
R4,direct_linear,98,0.5612848854888871,0.5612848854888871,True,True,1,False
R4,direct_linear,99,0.6010047794318728,0.6010047794318728,True,True,1,False
R4,direct_linear,100,0.6145889582520727,0.6145889582520727,True,True,1,False
R4,direct_linear,101,0.5953823813160162,0.5953823813160162,True,True,1,False
R4,direct_linear,102,0.5674291680212756,0.5674291680212756,True,True,1,False
R4,direct_linear,103,0.5814143608139745,0.5814143608139745,True,True,1,False
R4,direct_linear,104,0.5828710482509232,0.5828710482509232,True,True,1,False
R4,direct_linear,105,0.5870568027552934,0.5870568027552934,True,True,1,False
R4,direct_linear,106,0.6294224897406197,0.6294224897406197,True,True,1,False
R4,direct_linear,107,0.6152233737921541,0.6152233737921541,True,True,2,False
R4,direct_linear,108,0.5887758269453823,0.5887758269453823,True,True,1,False
R4,direct_linear,109,0.5676256509515273,0.5676256509515273,True,True,1,False
R4,direct_linear,110,0.5905944673079969,0.5905944673079969,True,True,1,False
R4,direct_linear,111,0.5986767701083585,0.5986767701083585,True,True,1,False
R4,direct_linear,112,0.6356052503832438,0.6356052503832438,True,True,1,False
R4,direct_linear,113,0.5855943331523734,0.5855943331523734,True,True,1,False
R4,direct_linear,114,0.5942477756489973,0.5942477756489973,True,True,1,False
R4,direct_linear,115,0.5965169864423244,0.5965169864423244,True,True,1,False
R4,direct_linear,116,0.6515688727552842,0.6515688727552842,True,True,1,False
R4,direct_linear,117,0.5849071355667276,0.5849071355667276,True,True,1,False
R4,direct_linear,118,0.6027503843406881,0.6027503843406881,True,True,1,False
R4,direct_linear,119,0.6259475306024046,0.6259475306024046,True,True,1,False
R4,direct_linear,120,0.5948344562090596,0.5948344562090596,True,True,1,False
R4,direct_linear,121,0.5749355678757547,0.5749355678757547,True,True,1,False
R4,direct_linear,122,0.6160941905329468,0.6160941905329468,True,True,1,False
R4,direct_linear,123,0.6238567598246868,0.6238567598246868,True,True,2,False
R4,direct_linear,124,0.6082198254078142,0.6082198254078142,True,True,1,False
R4,direct_linear,125,0.6171644867675652,0.6171644867675652,True,True,1,False
R4,direct_linear,126,0.6421703368122201,0.6421703368122201,True,True,1,False
R4,direct_linear,127,0.5552882370307056,0.5552882370307056,True,True,1,False
R4,direct_linear,128,0.5960933368287846,0.5960933368287846,True,True,2,False
R4,direct_linear,129,0.6249776013268397,0.6249776013268397,True,True,1,False
R4,direct_linear,130,0.5885644822801279,0.5885644822801279,True,True,1,False
R4,direct_linear,131,0.508705784833468,0.508705784833468,True,True,1,False
R4,direct_linear,132,0.6245135694398222,0.6245135694398222,True,True,2,False
R4,direct_linear,133,0.6067376995067023,0.6067376995067023,True,True,1,False
R4,direct_linear,134,0.6603266981161414,0.6603266981161414,True,True,1,False
R4,direct_linear,135,0.6309622531022562,0.6309622531022562,True,True,1,False
R4,direct_linear,136,0.5763889172349606,0.5763889172349606,True,True,1,False
R4,direct_linear,137,0.5976639672516523,0.5976639672516523,True,True,1,False
R4,direct_linear,138,0.5717171650535283,0.5717171650535283,True,True,1,False
R4,direct_linear,139,0.5929099584370751,0.5929099584370751,True,True,1,False
R4,direct_linear,140,0.5906634788828883,0.5906634788828883,True,True,1,False
R4,direct_linear,141,0.6001938305928766,0.6001938305928766,True,True,1,False
R4,direct_linear,142,0.6627555115648408,0.6627555115648408,True,True,1,False
R4,direct_linear,143,0.6359459295036302,0.6359459295036302,True,True,1,False
R4,direct_linear,144,0.6521245734028192,0.6521245734028192,True,True,1,False
R4,direct_linear,145,0.6439090375745576,0.6439090375745576,True,True,1,False
R4,direct_linear,146,0.6125097313848265,0.6125097313848265,True,True,1,False
R4,direct_linear,147,0.5801329716651559,0.5801329716651559,True,True,1,False
R4,direct_linear,148,0.574972761534345,0.574972761534345,True,True,1,False
R4,direct_linear,149,0.6048048244825157,0.6048048244825157,True,True,2,False
R4,direct_linear,150,0.6261090378251112,0.6261090378251112,True,True,1,False
R4,direct_linear,151,0.5487612954096449,0.5487612954096449,True,True,2,False
R4,direct_linear,152,0.5742883072346057,0.5742883072346057,True,True,1,False
R4,direct_linear,153,0.5816758340319718,0.5816758340319718,True,True,1,False
R4,direct_linear,154,0.5927228865388691,0.5927228865388691,True,True,1,False
R4,direct_linear,155,0.6181442389733907,0.6181442389733907,True,True,1,False
R4,direct_linear,156,0.6180287715617838,0.6180287715617838,True,True,1,False
R4,direct_linear,157,0.5995217434940299,0.5995217434940299,True,True,2,False
R4,direct_linear,158,0.6221265571043726,0.6221265571043726,True,True,1,False
R4,direct_linear,159,0.5599915194635764,0.5599915194635764,True,True,1,False
R4,direct_linear,160,0.6076809563884599,0.6076809563884599,True,True,1,False
R4,direct_linear,161,0.5953218347110619,0.5953218347110619,True,True,1,False
R4,direct_linear,162,0.616720872256545,0.616720872256545,True,True,1,False
R4,direct_linear,163,0.5870174077740876,0.5870174077740876,True,True,1,False
R4,direct_linear,164,0.6238567985166104,0.6238567985166104,True,True,2,False
R4,direct_linear,165,0.6198625459981406,0.6198625459981406,True,True,1,False
R4,direct_linear,166,0.5963102161490113,0.5963102161490113,True,True,1,False
R4,direct_linear,167,0.580953561625465,0.580953561625465,True,True,1,False
R4,direct_linear,168,0.5416608369106262,0.5416608369106262,True,True,1,False
R4,direct_linear,169,0.5543277450882368,0.5543277450882368,True,True,1,False
R4,direct_linear,170,0.6049041626952772,0.6049041626952772,True,True,1,False
R4,direct_linear,171,0.634775111651022,0.634775111651022,True,True,1,False
R4,direct_linear,172,0.590158697975894,0.590158697975894,True,True,1,False
R4,direct_linear,173,0.6601676903781166,0.6601676903781166,True,True,1,False
R4,direct_linear,174,0.6516986768718503,0.6516986768718503,True,True,1,False
R4,direct_linear,175,0.5255236950879505,0.5255236950879505,True,True,1,False
R4,direct_linear,176,0.5925263507992015,0.5925263507992015,True,True,1,False
R4,direct_linear,177,0.5784214704260017,0.5784214704260017,True,True,1,False
R4,direct_linear,178,0.6253016935085552,0.6253016935085552,True,True,1,False
R4,direct_linear,179,0.5859020907652788,0.5859020907652788,True,True,1,False
R4,direct_linear,180,0.6425041576383758,0.6425041576383758,True,True,1,False
R4,direct_linear,181,0.6102697407622262,0.6102697407622262,True,True,1,False
R4,direct_linear,182,0.5918377945480896,0.5918377945480896,True,True,1,False
R4,direct_linear,183,0.5840645093320873,0.5840645093320873,True,True,2,False
R4,direct_linear,184,0.5790380892548888,0.5790380892548888,True,True,1,False
R4,direct_linear,185,0.5946489651685235,0.5946489651685235,True,True,2,False
R4,direct_linear,186,0.6451675569951569,0.6451675569951569,True,True,1,False
R4,direct_linear,187,0.5883822323841225,0.5883822323841225,True,True,1,False
R4,direct_linear,188,0.6143413951476053,0.6143413951476053,True,True,1,False
R4,direct_linear,189,0.5821840749471854,0.5821840749471854,True,True,2,False
R4,direct_linear,190,0.6098151213161456,0.6098151213161456,True,True,1,False
R4,direct_linear,191,0.6073147352540242,0.6073147352540242,True,True,1,False
R4,direct_linear,192,0.6258196368913341,0.6258196368913341,True,True,1,False
R4,direct_linear,193,0.5738313531147708,0.5738313531147708,True,True,1,False
R4,direct_linear,194,0.6173577367660795,0.6173577367660795,True,True,1,False
R4,direct_linear,195,0.6428997600170977,0.6428997600170977,True,True,1,False
R4,direct_linear,196,0.6392302669812279,0.6392302669812279,True,True,1,False
R4,direct_linear,197,0.5498334259112025,0.5498334259112025,True,True,1,False
R4,direct_linear,198,0.6194516452202403,0.6194516452202403,True,True,1,False
R4,direct_linear,199,0.6067851570273121,0.6067851570273121,True,True,1,False
R4,direct_linear,200,0.5686874070419775,0.5686874070419775,True,True,1,False
R1,common_pair,1,0.584520957307176,0.584520957307176,True,True,2,False
R1,common_pair,2,0.5826890063497934,0.5826890063497934,True,True,1,False
R1,common_pair,3,0.5437542942823635,0.5437542942823635,True,True,1,False
R1,common_pair,4,0.5686508716483517,0.5686508716483517,True,True,1,False
R1,common_pair,5,0.5677826659743098,0.5677826659743098,True,True,1,False
R1,common_pair,6,0.5673982966325513,0.5673982966325513,True,True,1,False
R1,common_pair,7,0.5925569396055517,0.5925569396055517,True,True,1,False
R1,common_pair,8,0.5379213325610841,0.5379213325610841,True,True,1,False
R1,common_pair,9,0.5826962953623743,0.5826962953623743,True,True,1,False
R1,common_pair,10,0.5054697862102293,0.5054697862102293,True,True,1,False
R1,common_pair,11,0.6307740664950459,0.6307740664950459,True,True,1,False
R1,common_pair,12,0.6143481793746389,0.6143481793746389,True,True,1,False
R1,common_pair,13,0.5818784966707586,0.5818784966707586,True,True,1,False
R1,common_pair,14,0.5630405788697738,0.5630405788697738,True,True,1,False
R1,common_pair,15,0.5873931435532526,0.5873931435532526,True,True,1,False
R1,common_pair,16,0.6003939229789216,0.6003939229789216,True,True,1,False
R1,common_pair,17,0.5621195715801338,0.5621195715801338,True,True,1,False
R1,common_pair,18,0.6195000824530705,0.6195000824530705,True,True,1,False
R1,common_pair,19,0.5662896200604066,0.5662896200604066,True,True,1,False
R1,common_pair,20,0.5012371860775165,0.5012371860775165,True,True,1,False
R1,common_pair,21,0.6008746202115909,0.6008746202115909,True,True,1,False
R1,common_pair,22,0.5762262400199556,0.5762262400199556,True,True,1,False
R1,common_pair,23,0.6122135572856401,0.6122135572856401,True,True,1,False
R1,common_pair,24,0.5116587818072027,0.5116587818072027,True,True,1,False
R1,common_pair,25,0.5856110653372241,0.5856110653372241,True,True,1,False
R1,common_pair,26,0.5491029054928894,0.5491029054928894,True,True,1,False
R1,common_pair,27,0.5969968536127628,0.5969968536127628,True,True,1,False
R1,common_pair,28,0.5702448890332935,0.5702448890332935,True,True,1,False
R1,common_pair,29,0.6477702245832864,0.6477702245832864,True,True,1,False
R1,common_pair,30,0.5929817035631946,0.5929817035631946,True,True,1,False
R1,common_pair,31,0.5333062769880805,0.5333062769880805,True,True,1,False
R1,common_pair,32,0.594808827282097,0.594808827282097,True,True,1,False
R1,common_pair,33,0.5871406521819679,0.5871406521819679,True,True,1,False
