candidate,replicate,linear_max,nonlinear_max,combined_max
rff128,13,0.12051137059302866,0.01508570824168465,0.12051137059302866
ensemble4x32,13,0.12051137059302866,0.01456979846987896,0.12051137059302866
rff24,14,0.11988199164317098,0.018566480916846036,0.11988199164317098
rff64,14,0.11988199164317098,0.015378398106920974,0.11988199164317098
rff128,14,0.11988199164317098,0.01649539413915087,0.11988199164317098
ensemble4x32,14,0.11988199164317098,0.015409779847179944,0.11988199164317098
rff24,15,0.12826505054724072,0.02775504503160202,0.12826505054724072
rff64,15,0.12826505054724072,0.02299149980727776,0.12826505054724072
rff128,15,0.12826505054724072,0.02249390570544218,0.12826505054724072
ensemble4x32,15,0.12826505054724072,0.023612028193128288,0.12826505054724072
rff24,16,0.1256668447861893,0.01646491123658183,0.1256668447861893
rff64,16,0.1256668447861893,0.016195906629001673,0.1256668447861893
rff128,16,0.1256668447861893,0.020415586094484264,0.1256668447861893
ensemble4x32,16,0.1256668447861893,0.024173177055383722,0.1256668447861893
rff24,17,0.12743947721123214,0.010399512615617064,0.12743947721123214
rff64,17,0.12743947721123214,0.012573913154245808,0.12743947721123214
rff128,17,0.12743947721123214,0.013548549183993404,0.12743947721123214
ensemble4x32,17,0.12743947721123214,0.012338968105163496,0.12743947721123214
rff24,18,0.12285299710884677,0.014814109949523289,0.12285299710884677
rff64,18,0.12285299710884677,0.013654407806685984,0.12285299710884677
rff128,18,0.12285299710884677,0.014004021022784745,0.12285299710884677
ensemble4x32,18,0.12285299710884677,0.013955140636739962,0.12285299710884677
rff24,19,0.1620585815495357,0.017416227501589623,0.1620585815495357
rff64,19,0.1620585815495357,0.01735352833449442,0.1620585815495357
rff128,19,0.1620585815495357,0.018691681606846488,0.1620585815495357
ensemble4x32,19,0.1620585815495357,0.014960986368497301,0.1620585815495357
rff24,20,0.12220423125505946,0.018854368550564275,0.12220423125505946
rff64,20,0.12220423125505946,0.02157684414433621,0.12220423125505946
rff128,20,0.12220423125505946,0.020452677357550898,0.12220423125505946
ensemble4x32,20,0.12220423125505946,0.018263081156086956,0.12220423125505946
rff24,21,0.11201283717779474,0.01589281653026965,0.11201283717779474
rff64,21,0.11201283717779474,0.017761567095752554,0.11201283717779474
rff128,21,0.11201283717779474,0.015595379036590635,0.11201283717779474
ensemble4x32,21,0.11201283717779474,0.01576571939306633,0.11201283717779474
rff24,22,0.18297947250657615,0.021553286682265898,0.18297947250657615
rff64,22,0.18297947250657615,0.021933126409974763,0.18297947250657615
rff128,22,0.18297947250657615,0.024346656744042006,0.18297947250657615
ensemble4x32,22,0.18297947250657615,0.023372186498843716,0.18297947250657615
rff24,23,0.18124527173157118,0.01920964828814308,0.18124527173157118
rff64,23,0.18124527173157118,0.017596501438715842,0.18124527173157118
rff128,23,0.18124527173157118,0.016423651724432713,0.18124527173157118
ensemble4x32,23,0.18124527173157118,0.01776302029523974,0.18124527173157118
rff24,24,0.1323351246852939,0.018115438485847984,0.1323351246852939
rff64,24,0.1323351246852939,0.02379159567995989,0.1323351246852939
rff128,24,0.1323351246852939,0.02303071907637015,0.1323351246852939
ensemble4x32,24,0.1323351246852939,0.02078249792550716,0.1323351246852939
rff24,25,0.13020658295139317,0.014127319505468998,0.13020658295139317
rff64,25,0.13020658295139317,0.014338365101104205,0.13020658295139317
rff128,25,0.13020658295139317,0.01376759410727125,0.13020658295139317
ensemble4x32,25,0.13020658295139317,0.01525930964712988,0.13020658295139317
rff24,26,0.11513144305521758,0.013458750597451486,0.11513144305521758
rff64,26,0.11513144305521758,0.013736880186349016,0.11513144305521758
rff128,26,0.11513144305521758,0.013506351200404889,0.11513144305521758
ensemble4x32,26,0.11513144305521758,0.013803283496391535,0.11513144305521758
rff24,27,0.11067218685572919,0.013854960989720989,0.11067218685572919
rff64,27,0.11067218685572919,0.01568405050701707,0.11067218685572919
rff128,27,0.11067218685572919,0.012757617575797095,0.11067218685572919
ensemble4x32,27,0.11067218685572919,0.011793670527391604,0.11067218685572919
rff24,28,0.1649954776236913,0.020926681864964655,0.1649954776236913
rff64,28,0.1649954776236913,0.016146094223368813,0.1649954776236913
rff128,28,0.1649954776236913,0.01787137595809561,0.1649954776236913
ensemble4x32,28,0.1649954776236913,0.016601974795992416,0.1649954776236913
rff24,29,0.11834861445549785,0.013237114489681942,0.11834861445549785
rff64,29,0.11834861445549785,0.014941604940895286,0.11834861445549785
rff128,29,0.11834861445549785,0.014425746654880984,0.11834861445549785
ensemble4x32,29,0.11834861445549785,0.013887735808535232,0.11834861445549785
rff24,30,0.10931098872360667,0.014125678412914096,0.10931098872360667
rff64,30,0.10931098872360667,0.01511457587952393,0.10931098872360667
rff128,30,0.10931098872360667,0.014249297774692502,0.10931098872360667
ensemble4x32,30,0.10931098872360667,0.014863965416983916,0.10931098872360667
rff24,31,0.12599962977781853,0.02444942772622491,0.12599962977781853
rff64,31,0.12599962977781853,0.021936246510811174,0.12599962977781853
rff128,31,0.12599962977781853,0.01950082089770366,0.12599962977781853
ensemble4x32,31,0.12599962977781853,0.019438370762821035,0.12599962977781853
rff24,32,0.12515649924398667,0.013100429480201665,0.12515649924398667
rff64,32,0.12515649924398667,0.014460025400533252,0.12515649924398667
rff128,32,0.12515649924398667,0.014423457548303865,0.12515649924398667
ensemble4x32,32,0.12515649924398667,0.012940754248750713,0.12515649924398667
rff24,33,0.1338751998271882,0.014340502771041994,0.1338751998271882
rff64,33,0.1338751998271882,0.011827303357490347,0.1338751998271882
