candidate,replicate,linear_max,nonlinear_max,combined_max
rff24,487,0.1404826959232692,0.015058364273106762,0.1404826959232692
rff64,487,0.1404826959232692,0.014922106634663063,0.1404826959232692
rff128,487,0.1404826959232692,0.013833005708405316,0.1404826959232692
ensemble4x32,487,0.1404826959232692,0.014488851936503191,0.1404826959232692
rff24,488,0.1334761028114069,0.012007700784698852,0.1334761028114069
rff64,488,0.1334761028114069,0.013000191595391394,0.1334761028114069
rff128,488,0.1334761028114069,0.012314747458431216,0.1334761028114069
ensemble4x32,488,0.1334761028114069,0.010773403360025913,0.1334761028114069
rff24,489,0.14822050485641022,0.015428020480489944,0.14822050485641022
rff64,489,0.14822050485641022,0.018053627589214482,0.14822050485641022
rff128,489,0.14822050485641022,0.013838742737911906,0.14822050485641022
ensemble4x32,489,0.14822050485641022,0.014591628382412085,0.14822050485641022
rff24,490,0.12004120204944109,0.012674410846824179,0.12004120204944109
rff64,490,0.12004120204944109,0.01813713345020645,0.12004120204944109
rff128,490,0.12004120204944109,0.01499821064511077,0.12004120204944109
ensemble4x32,490,0.12004120204944109,0.014328268032695038,0.12004120204944109
rff24,491,0.107454270710921,0.012165479931746385,0.107454270710921
rff64,491,0.107454270710921,0.015857575240199838,0.107454270710921
rff128,491,0.107454270710921,0.013778668942191943,0.107454270710921
ensemble4x32,491,0.107454270710921,0.011822382781763261,0.107454270710921
rff24,492,0.11854663316715738,0.014236351958086233,0.11854663316715738
rff64,492,0.11854663316715738,0.013112533703256492,0.11854663316715738
rff128,492,0.11854663316715738,0.012143570296749643,0.11854663316715738
ensemble4x32,492,0.11854663316715738,0.010918116723799118,0.11854663316715738
rff24,493,0.11698732124814819,0.013722227846170052,0.11698732124814819
rff64,493,0.11698732124814819,0.01120960659244517,0.11698732124814819
rff128,493,0.11698732124814819,0.013840129081401937,0.11698732124814819
ensemble4x32,493,0.11698732124814819,0.012074867028763647,0.11698732124814819
rff24,494,0.15631465102293227,0.0194158943775997,0.15631465102293227
rff64,494,0.15631465102293227,0.019646528666041167,0.15631465102293227
rff128,494,0.15631465102293227,0.018748143400904506,0.15631465102293227
ensemble4x32,494,0.15631465102293227,0.019061989629663312,0.15631465102293227
rff24,495,0.13834319625822467,0.013803336175274059,0.13834319625822467
rff64,495,0.13834319625822467,0.015813660869714065,0.13834319625822467
rff128,495,0.13834319625822467,0.01611493622883245,0.13834319625822467
ensemble4x32,495,0.13834319625822467,0.017921352782738507,0.13834319625822467
rff24,496,0.1176724509411746,0.013211069443098447,0.1176724509411746
rff64,496,0.1176724509411746,0.015323953825624603,0.1176724509411746
rff128,496,0.1176724509411746,0.012190855332510717,0.1176724509411746
ensemble4x32,496,0.1176724509411746,0.011745773477785045,0.1176724509411746
rff24,497,0.14599610906818944,0.020291109190712482,0.14599610906818944
rff64,497,0.14599610906818944,0.015741236665608695,0.14599610906818944
rff128,497,0.14599610906818944,0.01610346641251613,0.14599610906818944
ensemble4x32,497,0.14599610906818944,0.016508800532794535,0.14599610906818944
rff24,498,0.15828783810609454,0.020550574771897225,0.15828783810609454
rff64,498,0.15828783810609454,0.021645807233950837,0.15828783810609454
rff128,498,0.15828783810609454,0.021064223779282906,0.15828783810609454
ensemble4x32,498,0.15828783810609454,0.019730889906991005,0.15828783810609454
rff24,499,0.11857318651355254,0.02089082702001899,0.11857318651355254
rff64,499,0.11857318651355254,0.01578070508723905,0.11857318651355254
rff128,499,0.11857318651355254,0.016488322269211913,0.11857318651355254
ensemble4x32,499,0.11857318651355254,0.014590671480345405,0.11857318651355254
rff24,500,0.12387594826563432,0.018582501856814676,0.12387594826563432
rff64,500,0.12387594826563432,0.019405890453978725,0.12387594826563432
rff128,500,0.12387594826563432,0.02205316394102496,0.12387594826563432
ensemble4x32,500,0.12387594826563432,0.019094364358105513,0.12387594826563432
rff24,501,0.14006582891054503,0.012234306867645678,0.14006582891054503
rff64,501,0.14006582891054503,0.014469709829849067,0.14006582891054503
rff128,501,0.14006582891054503,0.016261257479703008,0.14006582891054503
ensemble4x32,501,0.14006582891054503,0.01310143405225973,0.14006582891054503
rff24,502,0.1322498209398776,0.017486343533411414,0.1322498209398776
rff64,502,0.1322498209398776,0.015780756699466367,0.1322498209398776
rff128,502,0.1322498209398776,0.013939594386881932,0.1322498209398776
ensemble4x32,502,0.1322498209398776,0.014771030420659671,0.1322498209398776
rff24,503,0.13858689901734497,0.02053071670966149,0.13858689901734497
rff64,503,0.13858689901734497,0.018639963990592822,0.13858689901734497
rff128,503,0.13858689901734497,0.021158978210782272,0.13858689901734497
ensemble4x32,503,0.13858689901734497,0.020876368836797277,0.13858689901734497
rff24,504,0.15068121871593076,0.01770438377729212,0.15068121871593076
rff64,504,0.15068121871593076,0.015886608146746913,0.15068121871593076
rff128,504,0.15068121871593076,0.01592495332415561,0.15068121871593076
ensemble4x32,504,0.15068121871593076,0.014876374720673918,0.15068121871593076
rff24,505,0.16524570577609188,0.017372697416920768,0.16524570577609188
rff64,505,0.16524570577609188,0.017803839158622294,0.16524570577609188
rff128,505,0.16524570577609188,0.018495452761661445,0.16524570577609188
ensemble4x32,505,0.16524570577609188,0.01696906134987442,0.16524570577609188
rff24,506,0.12254780616658077,0.01347418881298702,0.12254780616658077
rff64,506,0.12254780616658077,0.01694448338684582,0.12254780616658077
rff128,506,0.12254780616658077,0.014971267473165272,0.12254780616658077
ensemble4x32,506,0.12254780616658077,0.014525591332387375,0.12254780616658077
rff24,507,0.15362254063058645,0.014488682111802818,0.15362254063058645
rff64,507,0.15362254063058645,0.01528583692481842,0.15362254063058645
rff128,507,0.15362254063058645,0.016190711448249615,0.15362254063058645
ensemble4x32,507,0.15362254063058645,0.011535190866855321,0.15362254063058645
rff24,508,0.13802104787478048,0.012215877138115795,0.13802104787478048
rff64,508,0.13802104787478048,0.014924729340943575,0.13802104787478048
rff128,508,0.13802104787478048,0.014860013673368597,0.13802104787478048
ensemble4x32,508,0.13802104787478048,0.014189441536069464,0.13802104787478048
rff24,509,0.11682978201787039,0.028974183843274305,0.11682978201787039
rff64,509,0.11682978201787039,0.028362254515397645,0.11682978201787039
rff128,509,0.11682978201787039,0.029853213940372048,0.11682978201787039
ensemble4x32,509,0.11682978201787039,0.02697004744579084,0.11682978201787039
rff24,510,0.1097012582806788,0.01917042341238022,0.1097012582806788
rff64,510,0.1097012582806788,0.014894303204146649,0.1097012582806788
rff128,510,0.1097012582806788,0.017142556411971658,0.1097012582806788
ensemble4x32,510,0.1097012582806788,0.01667926412370083,0.1097012582806788
rff24,511,0.11287168187397982,0.015416258904872986,0.11287168187397982
rff64,511,0.11287168187397982,0.016008691346192844,0.11287168187397982
rff128,511,0.11287168187397982,0.013455834146404118,0.11287168187397982
ensemble4x32,511,0.11287168187397982,0.011916381072224501,0.11287168187397982
rff24,512,0.0999847106380159,0.017471933385985718,0.0999847106380159
rff64,512,0.0999847106380159,0.01830695186901304,0.0999847106380159
rff128,512,0.0999847106380159,0.017368656560405475,0.0999847106380159
ensemble4x32,512,0.0999847106380159,0.01622339038922638,0.0999847106380159
rff24,513,0.11235042630587094,0.014630323984775618,0.11235042630587094
rff64,513,0.11235042630587094,0.011552010913939459,0.11235042630587094
rff128,513,0.11235042630587094,0.014357572673173695,0.11235042630587094
ensemble4x32,513,0.11235042630587094,0.014728503460972998,0.11235042630587094
rff24,514,0.12440761227134457,0.010829484355929498,0.12440761227134457
rff64,514,0.12440761227134457,0.01268443178309376,0.12440761227134457
rff128,514,0.12440761227134457,0.012790010173804954,0.12440761227134457
ensemble4x32,514,0.12440761227134457,0.011553700739992886,0.12440761227134457
rff24,515,0.15848087892963494,0.020762136729123783,0.15848087892963494
rff64,515,0.15848087892963494,0.023311286465043823,0.15848087892963494
rff128,515,0.15848087892963494,0.019123751759552474,0.15848087892963494
ensemble4x32,515,0.15848087892963494,0.022458181823985016,0.15848087892963494
rff24,516,0.16738169120098684,0.020325731067612075,0.16738169120098684
rff64,516,0.16738169120098684,0.015589745320393344,0.16738169120098684
rff128,516,0.16738169120098684,0.01750971856333674,0.16738169120098684
ensemble4x32,516,0.16738169120098684,0.018876122348684094,0.16738169120098684
rff24,517,0.1835552829862066,0.015611020447184308,0.1835552829862066
rff64,517,0.1835552829862066,0.021792188241654416,0.1835552829862066
rff128,517,0.1835552829862066,0.020115903175634654,0.1835552829862066
ensemble4x32,517,0.1835552829862066,0.022008543422973908,0.1835552829862066
rff24,518,0.12407331117111527,0.012887960855598192,0.12407331117111527
rff64,518,0.12407331117111527,0.01622077678300693,0.12407331117111527
rff128,518,0.12407331117111527,0.015751693691699094,0.12407331117111527
ensemble4x32,518,0.12407331117111527,0.016650774684824725,0.12407331117111527
rff24,519,0.13869147280943495,0.015954887459361872,0.13869147280943495
rff64,519,0.13869147280943495,0.014517035828483228,0.13869147280943495
rff128,519,0.13869147280943495,0.017266902194666818,0.13869147280943495
ensemble4x32,519,0.13869147280943495,0.01660299034487011,0.13869147280943495
rff24,520,0.14562980367006298,0.015449002039059393,0.14562980367006298
rff64,520,0.14562980367006298,0.01771898956139892,0.14562980367006298
rff128,520,0.14562980367006298,0.016689621284956616,0.14562980367006298
ensemble4x32,520,0.14562980367006298,0.01718115549388026,0.14562980367006298
rff24,521,0.13199621724973315,0.013444957956094369,0.13199621724973315
rff64,521,0.13199621724973315,0.014590989949169837,0.13199621724973315
rff128,521,0.13199621724973315,0.014569974394118237,0.13199621724973315
ensemble4x32,521,0.13199621724973315,0.010836196099572351,0.13199621724973315
rff24,522,0.11286251820604311,0.01396911105614434,0.11286251820604311
rff64,522,0.11286251820604311,0.01415717237593754,0.11286251820604311
rff128,522,0.11286251820604311,0.01623702792207987,0.11286251820604311
ensemble4x32,522,0.11286251820604311,0.014196134383031175,0.11286251820604311
rff24,523,0.12064990759168777,0.013762073714763774,0.12064990759168777
rff64,523,0.12064990759168777,0.013099147558303121,0.12064990759168777
rff128,523,0.12064990759168777,0.013416927102874994,0.12064990759168777
ensemble4x32,523,0.12064990759168777,0.012749083561089124,0.12064990759168777
rff24,524,0.12503154822798992,0.018957612665547463,0.12503154822798992
rff64,524,0.12503154822798992,0.017352789684978845,0.12503154822798992
rff128,524,0.12503154822798992,0.019351478072842626,0.12503154822798992
ensemble4x32,524,0.12503154822798992,0.016748059851785298,0.12503154822798992
rff24,525,0.14790901293856867,0.01670868544156784,0.14790901293856867
rff64,525,0.14790901293856867,0.01367351398565918,0.14790901293856867
rff128,525,0.14790901293856867,0.017043129226321396,0.14790901293856867
ensemble4x32,525,0.14790901293856867,0.017288705935277704,0.14790901293856867
rff24,526,0.150984056107217,0.014194806815131944,0.150984056107217
rff64,526,0.150984056107217,0.014734407862791263,0.150984056107217
rff128,526,0.150984056107217,0.01749632166666601,0.150984056107217
ensemble4x32,526,0.150984056107217,0.01691913148599306,0.150984056107217
rff24,527,0.12517649806636355,0.010081764872436082,0.12517649806636355
rff64,527,0.12517649806636355,0.01147221620167289,0.12517649806636355
rff128,527,0.12517649806636355,0.011359582820134306,0.12517649806636355
ensemble4x32,527,0.12517649806636355,0.01039809263504909,0.12517649806636355
rff24,528,0.14859995361681694,0.013665832400485453,0.14859995361681694
rff64,528,0.14859995361681694,0.01710478205744472,0.14859995361681694
rff128,528,0.14859995361681694,0.018021627915925365,0.14859995361681694
ensemble4x32,528,0.14859995361681694,0.015436691560115949,0.14859995361681694
rff24,529,0.1380061768159372,0.018348346253238522,0.1380061768159372
rff64,529,0.1380061768159372,0.01472148747004497,0.1380061768159372
rff128,529,0.1380061768159372,0.015123143916967731,0.1380061768159372
ensemble4x32,529,0.1380061768159372,0.014563717774282494,0.1380061768159372
rff24,530,0.13106168191389414,0.01709877023807114,0.13106168191389414
rff64,530,0.13106168191389414,0.016141435820161403,0.13106168191389414
rff128,530,0.13106168191389414,0.017079627787015647,0.13106168191389414
ensemble4x32,530,0.13106168191389414,0.015330113095030302,0.13106168191389414
rff24,531,0.11109320234948832,0.0123335027094564,0.11109320234948832
rff64,531,0.11109320234948832,0.012136318708408025,0.11109320234948832
rff128,531,0.11109320234948832,0.010957880069454322,0.11109320234948832
ensemble4x32,531,0.11109320234948832,0.011622067213286041,0.11109320234948832
rff24,532,0.14568235713753389,0.018416782851876833,0.14568235713753389
rff64,532,0.14568235713753389,0.02133486925273254,0.14568235713753389
rff128,532,0.14568235713753389,0.025842007729096252,0.14568235713753389
ensemble4x32,532,0.14568235713753389,0.018406034846376703,0.14568235713753389
rff24,533,0.11903442352963706,0.013757161217366145,0.11903442352963706
rff64,533,0.11903442352963706,0.013488996024701298,0.11903442352963706
rff128,533,0.11903442352963706,0.015167179278192527,0.11903442352963706
ensemble4x32,533,0.11903442352963706,0.013663119662634941,0.11903442352963706
rff24,534,0.12205380387888852,0.0136727187801804,0.12205380387888852
rff64,534,0.12205380387888852,0.01625806882966444,0.12205380387888852
rff128,534,0.12205380387888852,0.012673460024695724,0.12205380387888852
ensemble4x32,534,0.12205380387888852,0.013458202167162796,0.12205380387888852
rff24,535,0.12788607337887592,0.019082151435066107,0.12788607337887592
rff64,535,0.12788607337887592,0.015770695218821996,0.12788607337887592
rff128,535,0.12788607337887592,0.013674940666085699,0.12788607337887592
ensemble4x32,535,0.12788607337887592,0.014036276182218557,0.12788607337887592
rff24,536,0.16011695354163374,0.014555547413767718,0.16011695354163374
rff64,536,0.16011695354163374,0.018060008241624688,0.16011695354163374
rff128,536,0.16011695354163374,0.01692030432541603,0.16011695354163374
ensemble4x32,536,0.16011695354163374,0.016797597852832566,0.16011695354163374
rff24,537,0.10524713300871025,0.012772990250255575,0.10524713300871025
rff64,537,0.10524713300871025,0.012673219873296929,0.10524713300871025
rff128,537,0.10524713300871025,0.010801236459010703,0.10524713300871025
ensemble4x32,537,0.10524713300871025,0.011023677162920862,0.10524713300871025
rff24,538,0.1351324414701958,0.01529336329327603,0.1351324414701958
rff64,538,0.1351324414701958,0.01355103133080532,0.1351324414701958
rff128,538,0.1351324414701958,0.01638736965414129,0.1351324414701958
ensemble4x32,538,0.1351324414701958,0.016698485452806406,0.1351324414701958
rff24,539,0.10486792489191223,0.014857029057113042,0.10486792489191223
rff64,539,0.10486792489191223,0.015266223556113578,0.10486792489191223
rff128,539,0.10486792489191223,0.012596349743737996,0.10486792489191223
ensemble4x32,539,0.10486792489191223,0.013982856437066291,0.10486792489191223
rff24,540,0.13435899734401974,0.018185569175067386,0.13435899734401974
rff64,540,0.13435899734401974,0.014423185010461588,0.13435899734401974
rff128,540,0.13435899734401974,0.015552061283195069,0.13435899734401974
ensemble4x32,540,0.13435899734401974,0.013454518409586948,0.13435899734401974
rff24,541,0.12264655760140156,0.016863134901194298,0.12264655760140156
rff64,541,0.12264655760140156,0.014331215401995723,0.12264655760140156
rff128,541,0.12264655760140156,0.014440459120442322,0.12264655760140156
ensemble4x32,541,0.12264655760140156,0.01410162934524199,0.12264655760140156
rff24,542,0.12476421798215809,0.01226647898431426,0.12476421798215809
rff64,542,0.12476421798215809,0.01865536841917879,0.12476421798215809
rff128,542,0.12476421798215809,0.015796768633717338,0.12476421798215809
ensemble4x32,542,0.12476421798215809,0.018037931254563936,0.12476421798215809
rff24,543,0.13255487151799858,0.019003821972011187,0.13255487151799858
rff64,543,0.13255487151799858,0.020158577644674668,0.13255487151799858
rff128,543,0.13255487151799858,0.019750783329146204,0.13255487151799858
ensemble4x32,543,0.13255487151799858,0.017950366118814776,0.13255487151799858
rff24,544,0.12790139673845538,0.013092214423274953,0.12790139673845538
rff64,544,0.12790139673845538,0.01651110232232625,0.12790139673845538
rff128,544,0.12790139673845538,0.015170688415157113,0.12790139673845538
ensemble4x32,544,0.12790139673845538,0.01177780478896215,0.12790139673845538
rff24,545,0.14886219284305985,0.020118649708478063,0.14886219284305985
rff64,545,0.14886219284305985,0.02046537298030144,0.14886219284305985
rff128,545,0.14886219284305985,0.022832575212301042,0.14886219284305985
ensemble4x32,545,0.14886219284305985,0.02075027253869252,0.14886219284305985
rff24,546,0.13910960736316846,0.01369609806962103,0.13910960736316846
rff64,546,0.13910960736316846,0.016322853569590873,0.13910960736316846
rff128,546,0.13910960736316846,0.015324225112986029,0.13910960736316846
ensemble4x32,546,0.13910960736316846,0.01313924033642637,0.13910960736316846
rff24,547,0.11470111821848787,0.011954760588765928,0.11470111821848787
rff64,547,0.11470111821848787,0.011724419857919896,0.11470111821848787
rff128,547,0.11470111821848787,0.013846459031837479,0.11470111821848787
ensemble4x32,547,0.11470111821848787,0.01307899843464351,0.11470111821848787
rff24,548,0.15040243831445685,0.014907543668504662,0.15040243831445685
rff64,548,0.15040243831445685,0.0125627697431392,0.15040243831445685
rff128,548,0.15040243831445685,0.015420400604601715,0.15040243831445685
ensemble4x32,548,0.15040243831445685,0.013442546126677772,0.15040243831445685
rff24,549,0.13324894910125157,0.015596356665223899,0.13324894910125157
rff64,549,0.13324894910125157,0.015777161684444027,0.13324894910125157
rff128,549,0.13324894910125157,0.015510736817394986,0.13324894910125157
ensemble4x32,549,0.13324894910125157,0.012781772147201397,0.13324894910125157
rff24,550,0.1280910800624354,0.015314245507032222,0.1280910800624354
rff64,550,0.1280910800624354,0.013956385994711933,0.1280910800624354
rff128,550,0.1280910800624354,0.014736364752172658,0.1280910800624354
ensemble4x32,550,0.1280910800624354,0.014504952340588767,0.1280910800624354
rff24,551,0.10908655986011598,0.013030413446961764,0.10908655986011598
rff64,551,0.10908655986011598,0.014837613460381979,0.10908655986011598
rff128,551,0.10908655986011598,0.013213187739211754,0.10908655986011598
ensemble4x32,551,0.10908655986011598,0.013121411264773224,0.10908655986011598
rff24,552,0.1473989922960548,0.015345480265295546,0.1473989922960548
rff64,552,0.1473989922960548,0.013990480724326985,0.1473989922960548
rff128,552,0.1473989922960548,0.015330658502503374,0.1473989922960548
ensemble4x32,552,0.1473989922960548,0.014609584938037436,0.1473989922960548
rff24,553,0.1285147101565942,0.015359941680985216,0.1285147101565942
rff64,553,0.1285147101565942,0.013260479795068288,0.1285147101565942
rff128,553,0.1285147101565942,0.013216556137378495,0.1285147101565942
ensemble4x32,553,0.1285147101565942,0.013768326056034907,0.1285147101565942
rff24,554,0.13505463685813732,0.02190015277394985,0.13505463685813732
rff64,554,0.13505463685813732,0.02066458034001009,0.13505463685813732
rff128,554,0.13505463685813732,0.020491508942999448,0.13505463685813732
ensemble4x32,554,0.13505463685813732,0.019248259743937915,0.13505463685813732
rff24,555,0.10905758468772049,0.012551120522625905,0.10905758468772049
rff64,555,0.10905758468772049,0.013670472313386549,0.10905758468772049
rff128,555,0.10905758468772049,0.0147139423556985,0.10905758468772049
ensemble4x32,555,0.10905758468772049,0.014397434582210576,0.10905758468772049
rff24,556,0.14861687904133095,0.01597878260494607,0.14861687904133095
rff64,556,0.14861687904133095,0.021118486085319875,0.14861687904133095
rff128,556,0.14861687904133095,0.017510934471374452,0.14861687904133095
ensemble4x32,556,0.14861687904133095,0.01675831558190772,0.14861687904133095
rff24,557,0.1594082820881315,0.01591211822114149,0.1594082820881315
rff64,557,0.1594082820881315,0.013592243721292049,0.1594082820881315
rff128,557,0.1594082820881315,0.01319250871061233,0.1594082820881315
ensemble4x32,557,0.1594082820881315,0.012053587373039182,0.1594082820881315
rff24,558,0.137642803146119,0.017259167736281885,0.137642803146119
rff64,558,0.137642803146119,0.017142013019684776,0.137642803146119
rff128,558,0.137642803146119,0.014044471325031416,0.137642803146119
ensemble4x32,558,0.137642803146119,0.016083101290337534,0.137642803146119
rff24,559,0.12229192386284463,0.013153492031941154,0.12229192386284463
rff64,559,0.12229192386284463,0.014631993623007268,0.12229192386284463
rff128,559,0.12229192386284463,0.015389947584873541,0.12229192386284463
ensemble4x32,559,0.12229192386284463,0.014464255858838319,0.12229192386284463
rff24,560,0.12302507471391,0.025007622540975303,0.12302507471391
rff64,560,0.12302507471391,0.025114087071487715,0.12302507471391
rff128,560,0.12302507471391,0.019619699364178338,0.12302507471391
ensemble4x32,560,0.12302507471391,0.02283498911791742,0.12302507471391
rff24,561,0.14875758118162521,0.017602496294915133,0.14875758118162521
rff64,561,0.14875758118162521,0.014129181140593076,0.14875758118162521
rff128,561,0.14875758118162521,0.01493464041862702,0.14875758118162521
ensemble4x32,561,0.14875758118162521,0.01437774507960168,0.14875758118162521
rff24,562,0.15346496047268252,0.016782043496572727,0.15346496047268252
rff64,562,0.15346496047268252,0.016453142389455958,0.15346496047268252
rff128,562,0.15346496047268252,0.01653575953884736,0.15346496047268252
ensemble4x32,562,0.15346496047268252,0.015121540485261846,0.15346496047268252
rff24,563,0.12710678048741306,0.019540466488276034,0.12710678048741306
rff64,563,0.12710678048741306,0.019064772370277844,0.12710678048741306
rff128,563,0.12710678048741306,0.021773539114845853,0.12710678048741306
ensemble4x32,563,0.12710678048741306,0.017463635832600924,0.12710678048741306
rff24,564,0.15091395730850796,0.01056366061325485,0.15091395730850796
rff64,564,0.15091395730850796,0.015026927756442845,0.15091395730850796
rff128,564,0.15091395730850796,0.013562856989353363,0.15091395730850796
ensemble4x32,564,0.15091395730850796,0.011634284601722607,0.15091395730850796
rff24,565,0.11870579292890734,0.01790336701550726,0.11870579292890734
rff64,565,0.11870579292890734,0.01891879112094479,0.11870579292890734
rff128,565,0.11870579292890734,0.0183358435274385,0.11870579292890734
ensemble4x32,565,0.11870579292890734,0.017175179823965308,0.11870579292890734
rff24,566,0.13548249906130264,0.014939610410173039,0.13548249906130264
rff64,566,0.13548249906130264,0.017558421520091606,0.13548249906130264
rff128,566,0.13548249906130264,0.017084357205689616,0.13548249906130264
ensemble4x32,566,0.13548249906130264,0.017108828324014495,0.13548249906130264
rff24,567,0.137380831736686,0.01872794576735336,0.137380831736686
rff64,567,0.137380831736686,0.01559167329203827,0.137380831736686
rff128,567,0.137380831736686,0.017691827236259557,0.137380831736686
ensemble4x32,567,0.137380831736686,0.01638744917474717,0.137380831736686
rff24,568,0.12607496647486138,0.012974021516496514,0.12607496647486138
rff64,568,0.12607496647486138,0.012692382130804182,0.12607496647486138
rff128,568,0.12607496647486138,0.013275866546586367,0.12607496647486138
ensemble4x32,568,0.12607496647486138,0.011597237838642591,0.12607496647486138
rff24,569,0.1629088792190023,0.015547756728858633,0.1629088792190023
rff64,569,0.1629088792190023,0.013402031439669365,0.1629088792190023
rff128,569,0.1629088792190023,0.014819705892799032,0.1629088792190023
ensemble4x32,569,0.1629088792190023,0.012001273227510488,0.1629088792190023
rff24,570,0.10540102110033948,0.015155244477257688,0.10540102110033948
rff64,570,0.10540102110033948,0.01373226589333411,0.10540102110033948
rff128,570,0.10540102110033948,0.015120588249092131,0.10540102110033948
ensemble4x32,570,0.10540102110033948,0.01304258615670188,0.10540102110033948
rff24,571,0.16597921172903446,0.01770592652470682,0.16597921172903446
rff64,571,0.16597921172903446,0.021034537583919224,0.16597921172903446
rff128,571,0.16597921172903446,0.019295176893422552,0.16597921172903446
ensemble4x32,571,0.16597921172903446,0.017970487425598203,0.16597921172903446
rff24,572,0.1245304809372867,0.012749995983226733,0.1245304809372867
rff64,572,0.1245304809372867,0.013239846303087827,0.1245304809372867
rff128,572,0.1245304809372867,0.014189245620857065,0.1245304809372867
ensemble4x32,572,0.1245304809372867,0.012688762829984795,0.1245304809372867
rff24,573,0.15919063708270553,0.012991176378005285,0.15919063708270553
rff64,573,0.15919063708270553,0.01431546541849609,0.15919063708270553
rff128,573,0.15919063708270553,0.0144164495052304,0.15919063708270553
ensemble4x32,573,0.15919063708270553,0.01203439523554059,0.15919063708270553
rff24,574,0.13319912051307334,0.025687313909672625,0.13319912051307334
rff64,574,0.13319912051307334,0.022486267967138165,0.13319912051307334
rff128,574,0.13319912051307334,0.019894989298055197,0.13319912051307334
ensemble4x32,574,0.13319912051307334,0.020508474167623844,0.13319912051307334
rff24,575,0.1407204009047351,0.013786000764188611,0.1407204009047351
rff64,575,0.1407204009047351,0.01975293906959002,0.1407204009047351
rff128,575,0.1407204009047351,0.015021989588610079,0.1407204009047351
ensemble4x32,575,0.1407204009047351,0.013735996363332044,0.1407204009047351
rff24,576,0.11172246783286549,0.014225718252709242,0.11172246783286549
rff64,576,0.11172246783286549,0.017169972233917644,0.11172246783286549
rff128,576,0.11172246783286549,0.01516511304350297,0.11172246783286549
ensemble4x32,576,0.11172246783286549,0.01430018311706573,0.11172246783286549
rff24,577,0.12608494983697544,0.0164807077779295,0.12608494983697544
rff64,577,0.12608494983697544,0.01646388025605994,0.12608494983697544
rff128,577,0.12608494983697544,0.013830600661089779,0.12608494983697544
ensemble4x32,577,0.12608494983697544,0.017152512913953817,0.12608494983697544
rff24,578,0.12645926821625406,0.013138956420001069,0.12645926821625406
rff64,578,0.12645926821625406,0.014801690660745674,0.12645926821625406
rff128,578,0.12645926821625406,0.012936068778029131,0.12645926821625406
ensemble4x32,578,0.12645926821625406,0.012869283801325512,0.12645926821625406
rff24,579,0.12209978683814114,0.014582693489072398,0.12209978683814114
rff64,579,0.12209978683814114,0.015004463116836822,0.12209978683814114
rff128,579,0.12209978683814114,0.014281449797819855,0.12209978683814114
ensemble4x32,579,0.12209978683814114,0.014007724240889696,0.12209978683814114
rff24,580,0.11915908294009024,0.021476489002465002,0.11915908294009024
rff64,580,0.11915908294009024,0.01487665412339708,0.11915908294009024
rff128,580,0.11915908294009024,0.020196301737349404,0.11915908294009024
ensemble4x32,580,0.11915908294009024,0.01705928896468732,0.11915908294009024
rff24,581,0.12804499793804638,0.011941307946596737,0.12804499793804638
rff64,581,0.12804499793804638,0.02050497880400074,0.12804499793804638
rff128,581,0.12804499793804638,0.015880821409349564,0.12804499793804638
ensemble4x32,581,0.12804499793804638,0.017055212638116768,0.12804499793804638
rff24,582,0.1657619285562286,0.01894990882621198,0.1657619285562286
rff64,582,0.1657619285562286,0.027035417315816445,0.1657619285562286
rff128,582,0.1657619285562286,0.025567873122362725,0.1657619285562286
ensemble4x32,582,0.1657619285562286,0.025908948122420873,0.1657619285562286
rff24,583,0.15217742126686795,0.019586233501207143,0.15217742126686795
rff64,583,0.15217742126686795,0.02127684131611533,0.15217742126686795
rff128,583,0.15217742126686795,0.0184682989767588,0.15217742126686795
ensemble4x32,583,0.15217742126686795,0.016637419530972447,0.15217742126686795
rff24,584,0.16348382339825523,0.014241557499242287,0.16348382339825523
rff64,584,0.16348382339825523,0.013459142725078862,0.16348382339825523
rff128,584,0.16348382339825523,0.01643935273828222,0.16348382339825523
ensemble4x32,584,0.16348382339825523,0.015840619826421553,0.16348382339825523
rff24,585,0.1502865616354651,0.0214613855373944,0.1502865616354651
rff64,585,0.1502865616354651,0.019213416977714184,0.1502865616354651
rff128,585,0.1502865616354651,0.02004245174717509,0.1502865616354651
ensemble4x32,585,0.1502865616354651,0.02258983423830189,0.1502865616354651
rff24,586,0.10295483861999856,0.01281430111220107,0.10295483861999856
rff64,586,0.10295483861999856,0.01559210887011952,0.10295483861999856
rff128,586,0.10295483861999856,0.0141899720909525,0.10295483861999856
ensemble4x32,586,0.10295483861999856,0.012447094506082052,0.10295483861999856
rff24,587,0.13804428214699863,0.01713365086157953,0.13804428214699863
rff64,587,0.13804428214699863,0.016061926040523825,0.13804428214699863
rff128,587,0.13804428214699863,0.016769139191902538,0.13804428214699863
ensemble4x32,587,0.13804428214699863,0.015468599634741783,0.13804428214699863
rff24,588,0.15022270189339548,0.013671707698807488,0.15022270189339548
rff64,588,0.15022270189339548,0.013118876592907636,0.15022270189339548
rff128,588,0.15022270189339548,0.017706988429439983,0.15022270189339548
ensemble4x32,588,0.15022270189339548,0.013815633800344866,0.15022270189339548
rff24,589,0.10962711401999328,0.01962522624559211,0.10962711401999328
rff64,589,0.10962711401999328,0.02351118385185862,0.10962711401999328
rff128,589,0.10962711401999328,0.023428625137778096,0.10962711401999328
ensemble4x32,589,0.10962711401999328,0.02301841954679746,0.10962711401999328
