iteration,representation,condition,target_linear_p,target_nonlinear_p,target_combined_p,target_linear_significant,target_nonlinear_significant,target_combined_significant,finite,bounded
82,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
82,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
82,R1,null,0.9965,0.9995,0.9965,False,False,False,True,True
82,R2,null,0.999,1.0,0.999,False,False,False,True,True
82,R3,null,1.0,0.9975,1.0,False,False,False,True,True
82,R4,null,1.0,1.0,1.0,False,False,False,True,True
83,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
83,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
83,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
83,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
83,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
83,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
83,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
83,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
83,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
83,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
83,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
83,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
83,R1,nonlinear_square,0.0015,0.0005,0.0015,True,True,True,True,True
83,R2,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
83,R3,nonlinear_square,0.9995,0.0005,0.962,False,True,False,True,True
83,R4,nonlinear_square,0.428,0.0005,0.428,False,True,False,True,True
83,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
83,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
83,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
83,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
83,R1,null,1.0,1.0,1.0,False,False,False,True,True
83,R2,null,0.942,1.0,0.942,False,False,False,True,True
83,R3,null,0.8955,1.0,0.8955,False,False,False,True,True
83,R4,null,1.0,1.0,1.0,False,False,False,True,True
84,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
84,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
84,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
84,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
84,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
84,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
84,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
84,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
84,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
84,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
84,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
84,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
84,R1,nonlinear_square,1.0,0.0005,0.9965,False,True,False,True,True
84,R2,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
84,R3,nonlinear_square,1.0,0.0005,0.668,False,True,False,True,True
84,R4,nonlinear_square,0.9975,0.001,0.9975,False,True,False,True,True
84,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
84,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
84,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
84,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
84,R1,null,0.9995,1.0,0.9995,False,False,False,True,True
84,R2,null,1.0,1.0,1.0,False,False,False,True,True
84,R3,null,0.9915,1.0,0.9915,False,False,False,True,True
84,R4,null,0.9785,1.0,0.9785,False,False,False,True,True
85,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
85,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
85,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
85,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
85,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
85,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
85,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
85,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
85,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
85,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
85,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
85,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
85,R1,nonlinear_square,0.0015,0.0005,0.0015,True,True,True,True,True
85,R2,nonlinear_square,0.998,0.0005,0.998,False,True,False,True,True
85,R3,nonlinear_square,0.253,0.0005,0.253,False,True,False,True,True
85,R4,nonlinear_square,1.0,0.0005,0.9995,False,True,False,True,True
85,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
85,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
85,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
85,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
85,R1,null,1.0,1.0,1.0,False,False,False,True,True
85,R2,null,0.9665,1.0,0.9665,False,False,False,True,True
85,R3,null,0.999,1.0,0.999,False,False,False,True,True
85,R4,null,1.0,1.0,1.0,False,False,False,True,True
86,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
86,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
86,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
86,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
86,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
86,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
86,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
86,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
86,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
86,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
86,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
86,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
86,R1,nonlinear_square,1.0,0.0005,0.9315,False,True,False,True,True
86,R2,nonlinear_square,0.0105,0.0005,0.0105,True,True,True,True,True
86,R3,nonlinear_square,0.989,0.0005,0.9295,False,True,False,True,True
86,R4,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
86,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
86,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
86,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
86,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
86,R1,null,1.0,1.0,1.0,False,False,False,True,True
86,R2,null,1.0,1.0,1.0,False,False,False,True,True
86,R3,null,0.9975,1.0,0.9975,False,False,False,True,True
86,R4,null,1.0,1.0,1.0,False,False,False,True,True
87,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
87,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
87,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
87,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
87,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
87,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
87,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
87,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
87,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
87,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
87,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
87,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
87,R1,nonlinear_square,0.9675,0.0005,0.8765,False,True,False,True,True
87,R2,nonlinear_square,0.982,0.0005,0.982,False,True,False,True,True
87,R3,nonlinear_square,0.997,0.0005,0.8415,False,True,False,True,True
87,R4,nonlinear_square,1.0,0.0015,1.0,False,True,False,True,True
87,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
87,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
87,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
87,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
87,R1,null,1.0,1.0,1.0,False,False,False,True,True
87,R2,null,0.998,0.946,0.998,False,False,False,True,True
87,R3,null,1.0,1.0,1.0,False,False,False,True,True
87,R4,null,0.9665,1.0,0.9665,False,False,False,True,True
88,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
88,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
88,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
88,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
88,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
88,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
88,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
88,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
88,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
88,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
88,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
88,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
88,R1,nonlinear_square,1.0,0.0005,0.6765,False,True,False,True,True
88,R2,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
88,R3,nonlinear_square,1.0,0.0005,0.519,False,True,False,True,True
88,R4,nonlinear_square,0.9445,0.0005,0.9445,False,True,False,True,True
88,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
88,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
88,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
88,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
88,R1,null,1.0,1.0,1.0,False,False,False,True,True
88,R2,null,1.0,1.0,1.0,False,False,False,True,True
88,R3,null,0.9045,0.973,0.9045,False,False,False,True,True
88,R4,null,1.0,1.0,1.0,False,False,False,True,True
89,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
89,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
89,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
89,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
89,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
89,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
89,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
89,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
89,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
89,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
89,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
89,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
89,R1,nonlinear_square,1.0,0.0005,0.7985,False,True,False,True,True
89,R2,nonlinear_square,0.0525,0.0005,0.0525,False,True,False,True,True
89,R3,nonlinear_square,0.989,0.0005,0.321,False,True,False,True,True
89,R4,nonlinear_square,0.8475,0.0005,0.8475,False,True,False,True,True
89,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
89,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
89,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
89,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
89,R1,null,0.579,0.9885,0.579,False,False,False,True,True
89,R2,null,1.0,1.0,1.0,False,False,False,True,True
89,R3,null,1.0,1.0,1.0,False,False,False,True,True
89,R4,null,1.0,1.0,1.0,False,False,False,True,True
90,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
90,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
90,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
90,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
90,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
90,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
90,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
90,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
90,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
90,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
90,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
90,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
90,R1,nonlinear_square,0.9755,0.0005,0.646,False,True,False,True,True
90,R2,nonlinear_square,0.968,0.0005,0.968,False,True,False,True,True
90,R3,nonlinear_square,0.9995,0.0005,0.1935,False,True,False,True,True
90,R4,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
90,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
90,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
90,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
90,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
90,R1,null,0.8955,0.9995,0.8955,False,False,False,True,True
90,R2,null,1.0,1.0,1.0,False,False,False,True,True
90,R3,null,1.0,1.0,1.0,False,False,False,True,True
90,R4,null,1.0,1.0,1.0,False,False,False,True,True
91,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
91,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
91,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
91,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
91,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
91,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
91,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
91,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
91,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
91,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
91,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
91,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
91,R1,nonlinear_square,1.0,0.0005,0.999,False,True,False,True,True
91,R2,nonlinear_square,1.0,0.001,1.0,False,True,False,True,True
91,R3,nonlinear_square,0.0005,0.0005,0.0005,True,True,True,True,True
91,R4,nonlinear_square,1.0,0.0005,0.993,False,True,False,True,True
91,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
91,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
91,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
91,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
91,R1,null,0.8795,0.9235,0.8795,False,False,False,True,True
91,R2,null,0.5795,1.0,0.5795,False,False,False,True,True
91,R3,null,1.0,1.0,1.0,False,False,False,True,True
91,R4,null,0.3425,0.6625,0.3425,False,False,False,True,True
92,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
92,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
92,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
92,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
92,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
92,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
92,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
92,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
92,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
92,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
92,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
92,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
92,R1,nonlinear_square,1.0,0.0005,0.8065,False,True,False,True,True
92,R2,nonlinear_square,0.8805,0.0005,0.8805,False,True,False,True,True
92,R3,nonlinear_square,1.0,0.0005,0.584,False,True,False,True,True
92,R4,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
92,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
92,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
92,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
92,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
92,R1,null,0.999,0.383,0.999,False,False,False,True,True
92,R2,null,0.998,0.989,0.998,False,False,False,True,True
92,R3,null,1.0,1.0,1.0,False,False,False,True,True
92,R4,null,0.999,0.972,0.999,False,False,False,True,True
93,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
93,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
93,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
93,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
93,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
93,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
93,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
93,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
93,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
93,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
93,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
93,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
93,R1,nonlinear_square,0.9955,0.0005,0.9645,False,True,False,True,True
93,R2,nonlinear_square,0.7685,0.0005,0.7685,False,True,False,True,True
93,R3,nonlinear_square,1.0,0.0005,0.977,False,True,False,True,True
93,R4,nonlinear_square,0.999,0.0005,0.999,False,True,False,True,True
93,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
93,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
93,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
93,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
93,R1,null,0.987,1.0,0.987,False,False,False,True,True
93,R2,null,1.0,1.0,1.0,False,False,False,True,True
93,R3,null,1.0,1.0,1.0,False,False,False,True,True
93,R4,null,0.7355,0.474,0.7355,False,False,False,True,True
94,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
94,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
94,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
94,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
94,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
94,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
94,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
94,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
94,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
94,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
94,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
94,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
94,R1,nonlinear_square,0.9735,0.0005,0.665,False,True,False,True,True
94,R2,nonlinear_square,1.0,0.0005,0.998,False,True,False,True,True
94,R3,nonlinear_square,0.9975,0.0005,0.2685,False,True,False,True,True
94,R4,nonlinear_square,1.0,0.0005,0.999,False,True,False,True,True
94,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
94,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
94,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
94,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
94,R1,null,0.436,0.2615,0.436,False,False,False,True,True
94,R2,null,0.999,1.0,0.999,False,False,False,True,True
94,R3,null,0.938,1.0,0.938,False,False,False,True,True
94,R4,null,0.8855,0.9755,0.8855,False,False,False,True,True
95,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
95,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
95,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
95,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
95,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
95,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
95,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
95,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
95,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
95,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
95,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
95,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
95,R1,nonlinear_square,0.4815,0.0005,0.4815,False,True,False,True,True
95,R2,nonlinear_square,0.999,0.0005,0.999,False,True,False,True,True
95,R3,nonlinear_square,1.0,0.0005,0.476,False,True,False,True,True
95,R4,nonlinear_square,0.79,0.0005,0.79,False,True,False,True,True
95,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
95,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
95,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
95,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
95,R1,null,1.0,0.9925,1.0,False,False,False,True,True
95,R2,null,0.8505,1.0,0.8505,False,False,False,True,True
95,R3,null,0.996,1.0,0.996,False,False,False,True,True
95,R4,null,1.0,0.9505,1.0,False,False,False,True,True
96,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
96,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
96,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
96,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
96,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
96,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
96,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
96,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
96,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
96,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
96,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
96,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
96,R1,nonlinear_square,0.0395,0.0005,0.0395,True,True,True,True,True
96,R2,nonlinear_square,0.999,0.0005,0.999,False,True,False,True,True
96,R3,nonlinear_square,0.979,0.0005,0.979,False,True,False,True,True
96,R4,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
96,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
96,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
96,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
96,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
96,R1,null,0.864,1.0,0.864,False,False,False,True,True
96,R2,null,0.9415,1.0,0.9415,False,False,False,True,True
96,R3,null,1.0,1.0,1.0,False,False,False,True,True
96,R4,null,0.577,0.5485,0.577,False,False,False,True,True
97,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
97,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
97,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
97,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
97,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
97,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
97,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
97,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
97,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
97,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
97,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
97,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
97,R1,nonlinear_square,0.748,0.0005,0.7405,False,True,False,True,True
97,R2,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
97,R3,nonlinear_square,0.732,0.0005,0.732,False,True,False,True,True
97,R4,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
97,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
97,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
97,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
97,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
97,R1,null,0.9755,0.8625,0.9755,False,False,False,True,True
97,R2,null,1.0,1.0,1.0,False,False,False,True,True
97,R3,null,1.0,1.0,1.0,False,False,False,True,True
97,R4,null,0.5705,0.2405,0.5705,False,False,False,True,True
98,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
98,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
98,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
98,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
98,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
98,R2,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
98,R3,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
98,R4,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
98,R1,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
98,R2,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
98,R3,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
98,R4,global_common,0.0005,0.0005,0.0005,True,True,True,True,True
98,R1,nonlinear_square,1.0,0.0005,0.758,False,True,False,True,True
98,R2,nonlinear_square,0.431,0.0005,0.431,False,True,False,True,True
98,R3,nonlinear_square,0.9755,0.0005,0.9755,False,True,False,True,True
98,R4,nonlinear_square,1.0,0.0005,1.0,False,True,False,True,True
98,R1,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
98,R2,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
98,R3,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
98,R4,nonlinear_tanh,0.0005,0.0005,0.0005,True,True,True,True,True
98,R1,null,0.8695,0.9465,0.8695,False,False,False,True,True
98,R2,null,1.0,1.0,1.0,False,False,False,True,True
98,R3,null,0.234,0.986,0.234,False,False,False,True,True
98,R4,null,1.0,0.977,1.0,False,False,False,True,True
99,R1,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
99,R2,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
99,R3,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
99,R4,common_pair,0.0005,0.0005,0.0005,True,True,True,True,True
99,R1,direct_linear,0.0005,0.0005,0.0005,True,True,True,True,True
